id,commentText,Labels,Encoded
UgyR7gcL-BexcM2zhNB4AaABAg,voice very nice,4,0
UgyKEslnam5GTp70SG54AaABAg,Bohot  tasty recipe hai mene aaj try Kiya tha subko  bht  pasand  ayi    thank   u so much for this  recipe,5,1
UgyUCbv4iLatLJK2kgd4AaABAg,Nice recipe mam,2,0
UgynD9eNUXlqIMaNEk94AaABAg,Maine bhi bnaya try kiya h,6,1
Ugwf9I6CDInuV_Ov3Q94AaABAg,Nice 👍 So cute  boy 😘😘😘😘 aap ki sab dish Maine Banayi hu Aur sab ko pasand Bhi aayi hai ty kavit Ji 🤤🤤🤤😋😋😋,5,1
UgzcFzVen3MrqHdiI7R4AaABAg,Very good,3,0
UgyOpic1C1U67NGBY354AaABAg,It's to yammy thank u,5,1
Ugxl_HWr5EcqE4Gqu7p4AaABAg,More thn chole recipe I was enjoying ur naughty son . God bless u both🤗,6,1
Ugy9Jf4217Ci3tVs3M94AaABAg,Apka chhotu beta bht pyara h ise bhi apne sth video m rkha kijie,6,1
UgzcULFeTLPxkI6zCaF4AaABAg,nice,3,0
UgzZLtyaXkK03rzkyIp4AaABAg,It was awesome I tried it today n it came out tasty everyone liked ur recipe... 😊,2,0
UgyHPNFbVrT-yRHLgih4AaABAg,Yummy. ....😋,3,0
Ugxh_wy3hi5anc3jz-h4AaABAg,"Your recipe is just amazing.the way you teach is fabulous.you are best chef. I have try all your recipe.
Your recipe is easy to make but their taste fabulous.wish you all the best for future.",4,0
UgxcyEUYWQHZRXEZBVh4AaABAg,madam agra mai taba wala bhatura aur ushk kl gravy  kai si bangi hai,6,1
Ugz31fR6UAt6zc3Dc5F4AaABAg,Very nice recipe mam,2,0
Ugz-7RezxLzMhHiC-bN4AaABAg,Ur son is so cute n notorious 😘,6,1
UgyEq9CYbnpObq-xrrx4AaABAg,"Dear Kabita, the recipe is too good. I just tried, and the chole were very tasty",2,0
UgzTbAZoMXlxZlkQn1Z4AaABAg,Very nice recipe... Kal hi banaungi.  Aapne onion / tomato raw use kiye hai aur jyada time pakaya bhi nahi paste ko.  Raw taste nahi aata kya?,5,1
UgztsAx6Z_qPkmLnIfh4AaABAg,Omg the amount of masalas....,6,1
UgxuotEF2XGGA_kVJA94AaABAg,aj m bi bnaa ra hu.....wish for me..,6,1
Ugy0OxtqFZr5aTtF_dV4AaABAg,Choley was tasty mam..! Thanks😋,5,1
Ugx_YwD3bR21kmGxnbt4AaABAg,Your son is very cute and naughty ma'am,6,1
Ugx6zq-tMjbR2S4Dn414AaABAg,nice,3,0
UgxqdaVRKsLXHdhZKrl4AaABAg,Kitni achi hp mam app😊,4,0
UgyYGBEo6U7YTm_3P_l4AaABAg,"Very well explained, I'll definitely try it & let you know the feedback 😊👍",4,0
UgyEYxnrIOasDJmm_wh4AaABAg,Mam Maine chole banaye bahut testy bane mere husband KO bahut pasand aaye thnku mam,5,1
Ugwy_C-tDgKHt4CUovd4AaABAg,"Hi Kavita mam,
I tried this recipe today & it was yummy. Thanks :)",5,1
UgxYpC-nOwmbEtc5jdR4AaABAg,nice 😋😋😋😋😋,3,0
UgxEt8FSk4N-4wwxY8V4AaABAg,Ur son is cute,6,1
Ugy5Ti7dWpI82rLs8214AaABAg,Today I made this recipe its come out super... Tnx,5,1
Ugw4WFNwLpfcNue63EN4AaABAg,Nice recepie mam... Lagta h thoda SA me b chef ban jaunga..,2,0
UgxXfoGEGQWLghuF--N4AaABAg,Beautiful,4,0
Ugyz3_CkBzXBSt0Lnb14AaABAg,Very nice 😊,3,0
Ugxj6gF4H0cfGWNm7at4AaABAg,so yummy recipeyum yum,2,0
Ugz5DH7h1NmbYBoNond4AaABAg,very nice,3,0
UgzPKJx2zSUCdPcBaKp4AaABAg,nice recipie,2,0
UgxyRqnxlkKV5LoxVod4AaABAg,Very nice,3,0
UgzMg2L2noFhwiOesn54AaABAg,Thank you Kabita ... your recipes are really handy and the results were just amazing...,5,1
Ugy7t3_WaJb6Pl5WRWN4AaABAg,di aap bahut pyara hai😃😃😃,4,0
Ugz7PLXo5TQ4wtA2shx4AaABAg,I will try this tomorrow ✌,6,1
Ugy1xZhcSlbDSCvUsxd4AaABAg,your child is really cute,6,1
UgyYVFOF48blkGuOLb14AaABAg,"Sister you're great 
God bless you",4,0
UgyTwS6v4ls_YXQyxeR4AaABAg,Very easily done. ,4,0
UgyjhDIRbHNEAbccIzl4AaABAg,Your son is too cute and his innocence can be seen.,6,1
UgwbAmxiozrHygAkrTl4AaABAg,Very nice,3,0
UgyEKS-lYobpBT2-ntJ4AaABAg,vry easy & simple......gud,5,1
UgyBunShatVUdTXh5VJ4AaABAg,Your very beautiful!,4,0
Ugw_fgSoCx889DbJh4p4AaABAg,So nice,3,0
UgyRg0aXFZuS6nOkkk14AaABAg,nic cooking,4,0
Ugwc5yqOMzLhxYTr9x54AaABAg,nice,3,0
UgyQIMhDPO2lN43AkcF4AaABAg,Nice,3,0
UgzRl6_TRt816xVpUiN4AaABAg,Thanks,1,0
UgwRUOTKI0YkuKjSk3p4AaABAg,Thank you for the recipe.,1,0
UgwX3ZT434n7Aq4b6uN4AaABAg,it's  very easy kabita ji,2,0
UgxifpaAss1jOMxlwOp4AaABAg,"Hai mam, very nice recipe , I like it",2,0
Ugwhws-NAz3beZeL27p4AaABAg,I tried it its so yummiiee 😘😘,2,0
UgwPxjIQaXwIVdTXzdJ4AaABAg,I Like all your Recipe,4,0
UgxD8l1GeVilZI0ALbF4AaABAg,nice mam,3,0
UgzpnPyaDHaRoIkWGfJ4AaABAg,Your  son  is  quite,6,1
Ugzgzk8x1vyrzqYZtW14AaABAg,Tasty😋😋😋,2,0
UgxTxaxcSHkpBbFz9I14AaABAg,I tried it . It turned out amazing.. thanks a lot..,5,1
UghjVvfr47AvP3gCoAEC,Very tasty dish I tried it today itself thanks for your great indirect support in my kitchen keep teaching such best dishes for making us perfect chef thank you so much for such a good job,5,1
Ugw-Y4WA8dkOVqN6ouF4AaABAg,nice,3,0
Ugyx58GgFIBCek-KuWl4AaABAg,hi nice recipe,2,0
UgzzvfuC_ymeaK7hP2t4AaABAg,My son,6,1
UgzkO5yJd8Spd5NFt9Z4AaABAg,My mother is making this tomorrow I am waiting,6,1
UgxWL8bPfKqwbD4UY914AaABAg,Thanks,1,0
UgyncxAn1U8Ijkr37VR4AaABAg,Very nice,3,0
UgyloRN9W5EY8feUrn14AaABAg,Very nice,3,0
Ugx8tKUtrkjHaz7IOgl4AaABAg,thnak u Akka 😋😋,1,0
Ugwv5Z0ax-yulCZsk_94AaABAg,Thank u kabitaji.. maine yeh banaye hai..,1,0
UgiyyGXbkmXqMngCoAEC,Nice receipe,2,0
Ugy0zD2-Cyk_uCao1it4AaABAg,Wow mam bohat Acha banatae ho aap,4,0
Ugxt4Yct7QGvtazzu6t4AaABAg,Super nice,3,0
Ugxn9B8U7xDqLkXNh_l4AaABAg,Wowwww,3,0
UgzQWWe2TPoJw-dCfXR4AaABAg,Thanks kabita ji my mother will try it,1,0
UgzNhWajvsLprQ8t-Gt4AaABAg,U r really a inspiration mam😀,4,0
Ugwfg6VeMjKymepYIJJ4AaABAg,Thank you,1,0
Ugy_SQshZXzPYJL-W-h4AaABAg,Or app bahut acha bolte hai,4,0
UgyjxjSoMSWQhmZUd6F4AaABAg,Nice,3,0
UgwLmxLj8OnOkdPHavF4AaABAg,really nice,3,0
UgzbZzk68u4_UN7YXmZ4AaABAg,delicious... osm recipe,2,0
UgwNeZ0v5gVTvc2HRdF4AaABAg,Ur ossum😍 love your receipies,4,0
UgxZuLF4LAATjkvN58t4AaABAg,thanks for the amazing recipe maza aa gaya aaj khake mai to aapki fan ho gai...... luv u kabita ji,5,1
UgwkbHSAQxfJ-kVB8u14AaABAg,Nice,3,0
Ugx1aABUZ2Vy-gUmuK14AaABAg,yummy,2,0
UgymCOtQm7mhmKlXKbx4AaABAg,Nice di,3,0
UgznRrRZPTvOFUEFpwd4AaABAg,Thanks kabita ji,1,0
Ugy0hMqFgWNbPhs2zBR4AaABAg,I will make it on my brother 's  birthday 🎂                                        Thank you so much  I will give you a subscribe and👍,1,0
UgzihtMW3hVkHgxtp3h4AaABAg,Very nice,3,0
UgyCRbmsvBBBvgxwoqR4AaABAg,Wao❤,3,0
UgyjgTZ5RdB8Za-79ql4AaABAg,Ur son is so cute,6,1
UgxFDXxd00a9JZ6H-iF4AaABAg,Thank you so much for the yummy recipe,5,1
Ugz1Re-S0geo-axE5Dx4AaABAg,Thanks,1,0
Ugw-qD3EiRYPIzJAzFp4AaABAg,thanku so much,1,0
UgzpdwpEbub2WsOJrOl4AaABAg,Nice,3,0
UgzMQLoFy40ifp01OAZ4AaABAg,Nice chole,2,0
UgwUXMX1Rtxb1nci_1l4AaABAg,"Thankyou Kabita ji, channa masala cooked for the first time because of you :)",1,0
Ugw0HzPh0FvR2mVfM4F4AaABAg,Very nice,3,0
UgxhZl5UbHWF1889Dll4AaABAg,Haha cute son of Kabita mam,6,1
Ugx1pMKlCppiidQ-v994AaABAg,Thanks Kavita .. I tried this recipe today and it turned out very well. 👍🏻,1,0
UgxSqhU_2NdqFaw_WsZ4AaABAg,NiCe,3,0
UgxA843S-T9VmAm7lnl4AaABAg,Aapka videos mem best rahta sara video,4,0
UgxUON2AT7wdA8p6TV54AaABAg,superb ! ,3,0
Ugzz5ung6w2pW6aAWAd4AaABAg,Mem apki har recipe bhut hi achi hote hai,4,0
Ugz_Jf5LBitWcMLqUCl4AaABAg,Bhut tasty bne h😍😍😍maine aapke saath saath bnaye h😅😅😘😘very very yummy,2,0
Ugxf9AaItJtmepeTk2F4AaABAg,"Hi Kavita Di, thank you so much for this recepie... I never made chole independently... This was the first time I tried it using your recepie n it came out so well... I was amazed by the result.... Thank you very much once again....",1,0
UgxEGCU-LaJ4srdGJed4AaABAg,muji apke videos  buhot achi lagtiha,4,0
UgygMEU1QaSivAq6Sdd4AaABAg,It's tasty,2,0
Ugxk7HJAuiWV93GHYb54AaABAg,😮 Wow 😮,3,0
Ugwoi-Zw03bcxEpY2rJ4AaABAg,thanks for the recipe. Will try soon,1,0
Ugwbkq9SaOdSqklHgpN4AaABAg,Apki recipe osmm,2,0
Ugyunb5-tV33E_I_82B4AaABAg,"Ur innocence n honesty is ur reason of success. People change after became a Celebrity, but u r as before n plz be like this as always",4,0
UgzllkY_kICQtHULvY94AaABAg,So cute,4,0
UgzgBNVqa3_0NBSz5mF4AaABAg,Bhabi ji aaj hamara ye recipe hua tha.....,6,1
UgxVVNVj8E1cL-hrTVl4AaABAg,Nice,3,0
UgwoE2VG3cTyKpWWyfh4AaABAg,I tried it.. it turns out super yummy😋😊😄,2,0
UgzSdFGH4jBRlhHlSgp4AaABAg,Nice video Ma'am I will try it at my home 😁,3,0
UgykesZJOK6TeV_Vi0d4AaABAg,you are very best cook in my life you like 'sanjeev kapoor ',4,0
UgwULMephs_14b8eqgx4AaABAg,wow you're real chef,4,0
UgyCkYBE22_c37cb2vF4AaABAg,Chhole bhature 😍 my fav. Aur is video ko dekhne ke baad aur bhi jyada fav ho gyi😀. I will try it 💯%. Thanks for your hardwork. Iski wajah se mujhe bhi appreciation mil jaati hai😶😶😝😜,1,0
UgywEFSBS1sHIfV3Q0d4AaABAg,thanks,1,0
Ugxa3nmNwG2YFIt-Zpl4AaABAg,nice,3,0
UgxHIog3PJR5ilp9mS94AaABAg,Thank you for sharing your culture with us,1,0
UgwBL3QDa2sFQ53-cWx4AaABAg,thanku so much kabita g.ye recipe maine bhi try kiya sabko bhut pasand aayi.thanks again,1,0
UgzOJ8GHI8EyKKlAcYZ4AaABAg,Best recipe thank u,5,1
Ugzm5KAMHl-Lm6dMr_54AaABAg,so cute ,4,0
Ugww0HoNm-P61_qYAJN4AaABAg,Very nice,3,0
Ugxbe7g8RJkqvlPiw9h4AaABAg,bhut testy,2,0
UgwwE9yCr2fFwcdeMFp4AaABAg,Wow,3,0
UgxS2u_o0g58vCT6cqR4AaABAg,ok,6,1
UgwQAC_ot-9rlbE_3AN4AaABAg,Yummmiiiii,2,0
Ugw1DGARcXJMSrrUe9N4AaABAg,God bless u nd ur family...ur foods r xcellent sis...,4,0
UgxfICWJHHlEP52iriN4AaABAg,"very tasty kabita ji 
meri beti aapki hi recipe dekh kar banati hai hamesha avi vo sikh rhi hai so",2,0
Ugwrj3StX4unq6vr_KB4AaABAg,You have a very soothing voice,4,0
UgxQAeQdV3uW2hubKtR4AaABAg,Awesome,3,0
UgybXkw10j73OK8jpnZ4AaABAg,love the way u explain �,4,0
UgwWEuC_W_4zqFIdDON4AaABAg,Kabita ji this is very nice recipe of chole.its different .I will try this,2,0
UgyX3xtKAgHgafl2TiJ4AaABAg,Very cute! And very well explained video! I’m going to try it!,4,0
Ugzti3IsGh8l4uCb39l4AaABAg,yummy😊😊,2,0
Ugz-wjlSVkNgaAijLrl4AaABAg,"What capacity is your pressure cooker? Great recipe, thank you.",5,1
UgxaFAJkCWoc9Y1i4U14AaABAg,nice video,3,0
Ugy0XCD7rVZn5LIpcBx4AaABAg,Very easy process didi,4,0
Ugz956_uWSHIBVIftaV4AaABAg,hello I am your new subscriber,6,1
UgxxxOSMX8M4qUEKP4B4AaABAg,Nice 😍😍😍,3,0
UgzDJ3Kk5HTh6gz1UlN4AaABAg,When you say 250 grams do you mean dry weight or after soaking? Thanks,5,1
Ugy-ZEHTXl6pG0g8l4R4AaABAg,so cute,4,0
Ugzqxaw3Tx2CLt1gErZ4AaABAg,Thanks,1,0
UgwbHD5bNjO9M5XRBg94AaABAg,I like the way you explain I will try today,4,0
UgzOzwLfgRGXUp8wNn14AaABAg,very nice👌,3,0
Ugy1zkh14Uz1xq7L6yl4AaABAg,Today I make  so yummy  😋,2,0
UgzWlsXBTom9tuclx494AaABAg,"Thank you sooooooooooo much mam....For this recipe....My husband and family complimented a lottt.... Bahuttttttttttt achi bni Ye dish mere lia ..Once again thanks...
May God bless you ☺",1,0
Ugy2V5uGoGPHGcZjL_14AaABAg,thanks dear  Kabita for sharing this recipe with us😊,1,0
UgwMcM3GHH7E22A4f8J4AaABAg,super recipe  thanks,5,1
UgxCi2EnmoUVTzBLnQV4AaABAg,Very nice presentation ,4,0
UgzptbIm60AbgG6nUUF4AaABAg,I tried this receipe and I couldn't believe that I have made it...thanku soo much Kabita Mam..,1,0
UgyNcslKbNyYU29GZrR4AaABAg,Nice recipe,2,0
UgxGTCR5QGwJS1kCfjl4AaABAg,Lovely Voice😍👏🏼👌,4,0
UgyWUMEZj1XkfsoHKBN4AaABAg,"I have tried it. It was too delicious 
Thank you mam for recipe.
Keep sharing more recipes 😊👍🏻",5,1
UgwoUE2U6a2vuZW_c-B4AaABAg,"Nice recipe, I tried and it worked out so well. Thanks a lot",5,1
UgwrLwmNvtUlaMYqYD54AaABAg,ur all rcps are vry easy...😘😘😘,4,0
UgzDIR_-ZCV2ahdlUCR4AaABAg,Very easy method,4,0
UgyVRt3Mgkce6pFQFCZ4AaABAg,Kabita thnx ....,1,0
Ugz6veMkUKcYKaVm7kF4AaABAg,your recipe so healthful and so testy,2,0
UgwjxX8069VKXJBP79F4AaABAg,Mam maine aapki recipe try ki bahot tasty bana ☺☺,2,0
UgwsQWNqYwb6AfJfMid4AaABAg,Nice Recipe mam,2,0
UgyXzoHZ8O7pJqhXVuN4AaABAg,Nice video,3,0
Ugx3wA3FU_MPtqSfcWR4AaABAg,Yuuuuummmmmmmyyyyyyyy very tasty,2,0
UgxMZshkPgpk_irY0914AaABAg,how cute mam,4,0
UgwxWxDpV3eXocQbZ-t4AaABAg,hii i like your chole recipe very much thanku,5,1
UgyU-UE6P1TzjBeMJ3x4AaABAg,Hloo mam mne aaj aapki recipe use kar k bnaye chole bhut testy bne thanku mam,5,1
UgzmYz7ydGpfzUxe0Dx4AaABAg,nice video,3,0
Ugw4AAABcYHo0AK_FAx4AaABAg,very nice mam,3,0
UgyOQRSHaZbHnTfmKr14AaABAg,Thank you mam.mene ye try kruga,1,0
Ugyw67rVVn0uNPVQzAN4AaABAg,Awesome recipe. Just tried it this evening and came out very well. Thank you.,5,1
UgzL0zuiqLIuTgm9fR94AaABAg,Awsam,3,0
Ugxoz7UIxnLJTn2jH0p4AaABAg,So Tasty Recipe Thank You,5,1
UgxfWajQtLnCevWZJ4J4AaABAg,"Hi. Mam. Maine. Aaj. Hi. Aap. Ke. Btaye. Huye. Tarike se. Chola. Bnaya h
Bhut hi accha test hua or bhut hi jldi bn gya
Thanks",1,0
UgxDkOCQqHWgqgv9NXl4AaABAg,"Kabita, your recipes are the best.",4,0
Ugw4azyXfpaesODgK2J4AaABAg,",Yummy",2,0
UgxybYy6Vi4fvTBuVHZ4AaABAg,nice mam,3,0
UgzmmFZUtk3-zR-3NP94AaABAg,Thanks kabita ji. Agar chole masala nahi hai tho kya acha nahi banega☹. Mere paas abhi nahi hai aur me abhi bana rahi hun..... Please bataye na,5,1
Ugza-_VzxA6k_utr2bV4AaABAg,thank u,1,0
UgxchUUVlkAwpXrnJpx4AaABAg,Kabitaji...  Bhaji toh ekudm acchi banti hai ... Easy and tasty... really thank-you very much.,5,1
UgwN4H_RQqVr9c65rcx4AaABAg,Thanks tasty recipe,5,1
UgzT5hJemoriusov-ax4AaABAg,thanks kabita didi... i tried ur pressure cooker wala chholey...... thank you so much for sharing this type of videos which takes very few time. stay healthy and happy didi,1,0
UgxzieUAaHrVeP3q0sd4AaABAg,Thanks dear,1,0
UgzYl61wBKLhOU4oBIJ4AaABAg,Thank you Kabitaji.. I made this and my husband complimented me.,1,0
UgwH5_tLfqHFj3vuV1d4AaABAg,very nice,3,0
Ugwx4hGajH_RerrAb454AaABAg,Very nice kabita ji,3,0
UgzZawsNFnf3UMQISaJ4AaABAg,Awesome recipe,2,0
Ugzjo-PpHCkSBrX3Bnh4AaABAg,Thanks di i tried it with my family all of them loved it,1,0
UgyfaLqOEr2JHX4JBNV4AaABAg,very nice bhabhi ji . achha hai,3,0
UgyMcI1n-rFxOrVEe9V4AaABAg,Really  nice,3,0
UgyFHZOLg-bdf6YT2tR4AaABAg,Nice mam,3,0
UgxCx7dLC4rhJyWVyh94AaABAg,"Hi kabitha 
Today i followed ur recipe n did that it turned to be yummy...",2,0
UgxuiY10yfR-mZoCZ2R4AaABAg,Thanks kavita ji.. Aapki ak racepi.. May ghar pe banayi the.,1,0
UgyEN0jK5_TZgq0qPEl4AaABAg,nice,3,0
UgxDkdXMiXJfJ9MH31N4AaABAg,I love your cooking  style,4,0
UgwPvXgUgqWNW_vwT954AaABAg,"mere pati ko bohot accha laga, btw thank you kavitha ji😘",1,0
UgwGMAF_k24pl6fQ2J94AaABAg,aaj maine banaya tha kabita ji..ghar walon ne bahot tareef ki...shukriya aapka..,1,0
Ugxip8l9Pt2Sk8HIzY94AaABAg,Hii kabita mam ur all recipe very tasty and superb... 👌😛,4,0
Ugxngbt0VHnJcNnW4sN4AaABAg,Thanks from USA 🤙🏼,1,0
UgzxslvEgXqsu22Je1F4AaABAg,Yummyyyyyyyyy,2,0
UgyyrKlEwzAFXSyxwht4AaABAg,nice food,2,0
UgywUYVualnSurRBa3d4AaABAg,so cute,4,0
UgwUXDlVGP2nsKTgEHl4AaABAg,Nice,3,0
Ugy-aZzPaXo5KBCxfyh4AaABAg,"We tryed this recipe it came out  well .
thank you for the wonderful recipe .",5,1
UgzhLBeM4in2r4Cb2f54AaABAg,Nice preparation kabithaji,4,0
UgyiR-Sv-LK8Zj5fz314AaABAg,very nice recipe.🌹,2,0
UgySnzrgM92x6RQp-oB4AaABAg,Nice,3,0
Ugx7QXfQsQ_1UtYIuCR4AaABAg,"Hi 
Kavita ji 
Your recepies are very simple and tasty",4,0
Ugzfih4Amb1HPqRFU7p4AaABAg,Very nice,3,0
UgwxBkLcRmZhgHWbe6R4AaABAg,Nice kavitaji,3,0
UgzAlXsDpBPUKKfskGF4AaABAg,Mmmsstttttmmmm recipe 👌👌👌👌👌👌👌👌👌👌👌,2,0
UgzUyTAqoXNPBi38GbJ4AaABAg,Hi kabita..i made this for a party..it came out really good..this was so easy to prepare..thanks a lot..,5,1
UgzRbXrH1c9Zmym5Z454AaABAg,Thanks mam...,1,0
Ugz0mlNpVToe2wQeEGB4AaABAg,Kavita ji thank you for your chola recipe,1,0
UgxXs93ZCT1ftvhgu3V4AaABAg,Very nice.... 👍👍,3,0
UgzfXO1RcovMlJXnIdx4AaABAg,thank you for this recipe...,1,0
Ugz3FY1TekVxQm6HX2x4AaABAg,Nice,3,0
UgxCaCkl_l-Sl1NjgY54AaABAg,Very yummy mem,2,0
UgwUshVSiotTiOfT1CJ4AaABAg,Kavita ji I like all your receipi ☺,4,0
UgwriTVAiDcpoZHLs094AaABAg,nic video ma'am.... nic and easy way to make healty and tasty chole,5,1
Ugxj811Jf8Qma0OnAKt4AaABAg,Very tasty mam,2,0
UgxPGLJJ6f45m76XbG14AaABAg,you r too cute,4,0
UgzxBr8lTg4mt5m_I454AaABAg,Dear Aunty G.!!!!You deserve an Oscar for cooking from us.,4,0
Ugys1cf4Z5l4SVQ_Xsd4AaABAg,nyc,3,0
UgwXGzkOwB2tW6ZSlH54AaABAg,Nice recipe mam,2,0
UgxkFeERnT-mmzQw_Xl4AaABAg,good one very useful,3,0
Ugy7-n4MZRits_yUQSx4AaABAg,Thanks kabitaji,1,0
Ugzp3PNpORpxdSqbF7J4AaABAg,Nice recipe mere husband ko bhut pasand aaya,2,0
UgzsLSZ92oLy7uINsg54AaABAg,Nice,3,0
UgyQSk7q4PtFJ6HSHuh4AaABAg,Vary Nice,3,0
UgxY84im1USpr_Dkqox4AaABAg,Thanks Kabitaji,1,0
UgyMR8mzXIcXhxrV7fx4AaABAg,"i will try this recipe today, you are awesome Kabita ji",4,0
UgzvfAL5mD-FQ0BANIl4AaABAg,you are superb mam,4,0
UgwqzoMwVqEpeKqx6ht4AaABAg,v.nyc,3,0
UgwPU7yvPzEpVQCAX3p4AaABAg,Nice,3,0
UgxjUkgUoqtrPooD9St4AaABAg,"Made It today and it was awesome 😍.....
Thank You Kabita Ma'am 😊",5,1
UgwmaGYcQZyyXlRzVEJ4AaABAg,Nice video,3,0
UgxMse-DsoIzXGSJbCF4AaABAg,nice,3,0
Ugyy9nj6pUg-Vi2UEW94AaABAg,I like your cooking style,4,0
UgyJ01AkDQzq7_ieDrp4AaABAg,like all ur receipy....😍,4,0
Ugwu_CzmwxkQ6CYQ4RR4AaABAg,osam,3,0
UgySVKvpOdtKqCAepAd4AaABAg,Thank u so much for this recipe. I have newly subscribed ur channel,1,0
UgxrbJR6RkUdF39S70t4AaABAg,Bhout tasti h mam  😝,2,0
UgyU_ACY3YktOIqtlnp4AaABAg,I like this video,3,0
Ugx3nIa_mFT-3-WeMJ54AaABAg,Very easy and nice receipes thks  mam God bless you,5,1
UgyvHx34s2vlfQN7Vrl4AaABAg,"Thank you  for your video😊
Love from nepal💕💕
❤❤",1,0
UgysiEVzNPMBMdJ71xJ4AaABAg,Your recipe are always very simple and without any special ingredients and eady to prepare. Thank you.,5,1
UgxDWKdhVGqaoHgzUQ94AaABAg,Great Job mam,4,0
Ugzb7Ipj5oHZRMfGElB4AaABAg,nice...,3,0
UgxAOKCzQk31m5cXi1J4AaABAg,"Hi mam, thank you for the receipe.",1,0
UgxJGLlQAFQC4mi03Nt4AaABAg,Bhaut achha tha thanku kabita ji,1,0
Ugz4RSi_GzJEGaIJo-l4AaABAg,Yummyyy,2,0
Ugw5CJ8c4N_RzHcthkx4AaABAg,Thank you! I have made this recipe and your palak paneer recipe. They both turned out exceptionally delicious!,1,0
UgzYaJ4Qfe2cjEhcHF94AaABAg,Nice,3,0
UgwnZiq2h3Nb5dJ4oRF4AaABAg,thanxx mam,1,0
UgyNrTpHG1sxMMDROJF4AaABAg,Thank u mam......Maine try Kiya tha ...bahut tasty tha😋😋😋😋😘😘,5,1
UgyTnumeT3Jw9mxUzxd4AaABAg,Very nice,3,0
UgwsM-AAEH9J_443Ipt4AaABAg,Thanku so much ma'am i made it today n it came out so good exactly how i wanted it to be !! Good work carry on,5,1
UgwUHIyuTqPKl5p3IYR4AaABAg,Easiest n tastiest recepie..tried it n came out so tasty my whole family loves it esp my kids  Thanq,5,1
UgwkdKOboLQnUga4wOt4AaABAg,Thank u so much really,1,0
UgxymyrgHjWnSVCHMYl4AaABAg,Very nice didi 👍❤️😘,3,0
UgztVd156ndABDoIAkR4AaABAg,"your recipe is really nice 
🍲🍲🍝🍰👌👌👌",2,0
UgznQQ93fFYq2ryA3H14AaABAg,Thank you so much kabita di,1,0
Ugw5zBikCbo-WMaGmxp4AaABAg,Thank you ma'm,1,0
UgjqkWELVa74pHgCoAEC,gud explanations,4,0
UgxmNSNwMrp9EjKOlhV4AaABAg,"Hey kabita, love all your recipes... A Big God Bless😘",4,0
UgzZsfDqRZm_KoECZyh4AaABAg,nice recepie,2,0
UgzREFt5sLxCBKnfF6R4AaABAg,Super recepie,2,0
Ugxj6Nvb_psHkp16ah94AaABAg,Great Video:),3,0
Ugz0zh7aMBTuaSwlkHx4AaABAg,Uffffffffffffffffff chhole hai yaa bom dhamaka maza aagaya yaar thanks mam,1,0
UgzD9aSAcKPucOsL1Qh4AaABAg,vry nice recipe..,2,0
Ugwb9aSOusPXM5atXZB4AaABAg,You r  just amazing ,4,0
UgyybPqBbIVp3ZBhuv14AaABAg,Oh didi mayne upka ai recipe try Kiya tha.bhot sundr hua.vai fota Mey morning breakfast k liye,6,1
Ugyqb_EAfP_KYmY8PJJ4AaABAg,thanks maim for this recipe,1,0
UgyIwXMAPD1suR_y2qZ4AaABAg,"wow, that was intricate, thank you!",1,0
Ugyc-P2mQXmXKniMkOx4AaABAg,I tried it today .. just ocm .. thank u ji ...,1,0
UgzX93dYss4A8fmkFCF4AaABAg,Thanku kabita ji😁😂😃,1,0
UgwQv58Ure8vNGavGa54AaABAg,"Maine v try kiya tha jaldi v ban gya tha 
Thank u so much",1,0
UgzCw9Ym7c9lusobGCl4AaABAg,I will try,6,1
UgzuexNUvmoTb-8hSe54AaABAg,you also nice,4,0
UgyqrbmQwXFmIZWlxpF4AaABAg,Achha LGA.....nice,3,0
UgyMX-_xpDNDJTbB9xN4AaABAg,Awesome 😘,3,0
UgzUQ5xKvK3ZP0ldmRN4AaABAg,Mam ur recipe is too good,2,0
UgyCIu6nOMig2xRQvmJ4AaABAg,Very nice chhole,2,0
Ugz_AYJd0AAgtuTPDhB4AaABAg,Yesterday I made this recipe it was super tasty thank you mam you are my saviour :),5,1
UgwtnYYU3RVatn0-au94AaABAg,Vry testy ..... thanks kabita man...,5,1
Ugz2LwJ9DTqlZAvwetB4AaABAg,Nice video.,3,0
Ugz58JwRIFcS-lXcESl4AaABAg,Thank you kabitaji,1,0
Ugz3XWub7q7wZHPkNT54AaABAg,Hi  mam   aap   bohot   achha   recipe   sika ti     hai,4,0
UgxQ48-BM6hhuw9mojZ4AaABAg,Nice recipe,2,0
UgxOp27yHB10zASt_LN4AaABAg,nice recipe thankyou,5,1
Ugy_FIRAWjHzu6u_DUF4AaABAg,So yammi,2,0
UgxCW60CD2vq6JXqv1V4AaABAg,Nice,3,0
UgzKn5ZE3jIRmRjuCH14AaABAg,You're a sweet mom,4,0
UgzwI3kSz63yZ-_9peh4AaABAg,Nice,3,0
UgwOWaZ08XEfg4TOBxh4AaABAg,nice video  kabita ni  i will try this,3,0
UgwP0sa3jClH6h1t_jt4AaABAg,Very tasty recipe,2,0
Ugy02T9duF34ybhKkT94AaABAg,aj apka masla chola wala video dekh.Bilkul apke bayeye huye ko follow keya.itna testy bana ki puchhiye mat.Thanku so much di,5,1
UgysiHz_bwQd4Te1Eml4AaABAg,Delicious!,2,0
UgyLhUxH-MVB8dz4T9h4AaABAg,Osme,3,0
